DataPackage,Deployments,RootFolder,File,RelativePath,DateTime,mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,exifData,favorite,mediaComments,observationID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
,CT03,Fotos,02160154.JPG,CT03, 2025-02-16 17:44:54,b2755165-5635-4732-96e6-09d20e2f4192,,,,CT03\02160154.JPG,false,,image/jpeg,,false,,ef78944a-0164-4baf-a09f-92864ce04be3,,,,,animal,,Canis lupus familiaris,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3267,,Perro
,CT03,Fotos,02160155.JPG,CT03, 2025-02-16 17:44:55,754d721e-1b21-4005-8c57-f389d7b655ed,,,,CT03\02160155.JPG,false,,image/jpeg,,false,,96447e71-e597-4228-b8c6-955b881a2b76,,,,,animal,,Canis lupus familiaris,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3461,,Perro
,CT03,Fotos,02170157.JPG,CT03, 2025-02-17 04:35:24,4ae18f05-2a29-47f7-84c0-9b15f1500561,,,,CT03\02170157.JPG,false,,image/jpeg,,false,,fa02e093-1ae7-4626-869a-e7f4af4fb370,,,,,animal,,Dromiciops gliroides,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.2867,,Monito del monte
,CT03,Fotos,02190161.JPG,CT03, 2025-02-19 23:33:21,b8a75d0d-bd9d-4a1e-9b97-bb76625dc407,,,,CT03\02190161.JPG,false,,image/jpeg,,false,,76eabd65-1541-4776-9f1b-4a5bb45089ad,,,,,animal,,Puma concolor,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3152,,Puma
,CT03,Fotos,02200165.JPG,CT03, 2025-02-20 16:00:22,8c543544-fe47-461d-a22d-cd6f01629f03,,,,CT03\02200165.JPG,false,,image/jpeg,,false,,447f6b82-3036-4714-9faa-bae777d41a01,,,,,animal,,Turdus falcklandii,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3457,,Zorzal
,CT03,Fotos,02200166.JPG,CT03, 2025-02-20 16:00:23,4492ecdd-db68-4f15-9cda-7e9fd2b6adf2,,,,CT03\02200166.JPG,false,,image/jpeg,,false,,6930b9e5-e39d-4988-90bf-4cb4156a6f21,,,,,animal,,Caracara plancus,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3104,,Traro
,CT03,Fotos,02200167.JPG,CT03, 2025-02-20 16:00:24,9e645df4-bc5b-4d29-843d-dc7042464c00,,,,CT03\02200167.JPG,false,,image/jpeg,,false,,ff36a699-8813-409d-8165-bd04d1aa3331,,,,,animal,,Milvago chimango,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3365,,Tiuque
,CT03,Fotos,02200169.JPG,CT03, 2025-02-20 16:34:05,c3a0cca8-6f34-4cb4-bbda-999eabadcf28,,,,CT03\02200169.JPG,false,,image/jpeg,,false,,e102b6a5-26cb-45a0-8845-4cec7346be5c,,,,,animal,,Felis catus,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3277,,Gato doméstico
,CT03,Fotos,02200170.JPG,CT03, 2025-02-20 16:34:06,c7e43cee-c010-4f0f-8482-06eff1eb3b7b,,,,CT03\02200170.JPG,false,,image/jpeg,,false,,65b88570-9665-4182-9943-92da1c62d142,,,,,animal,,Xolmis pyrope,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3009,,Diucón
,CT03,Fotos,02200173.JPG,CT03, 2025-02-20 16:39:47,868c8f64-e258-442c-b572-78f04b6d07a9,,,,CT03\02200173.JPG,false,,image/jpeg,,false,,7d93b3bf-435e-47bb-89d2-e6714eb6876f,,,,,animal,,Cervus elaphus,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3251,,Ciervo rojo
,CT03,Fotos,02210177.JPG,CT03, 2025-02-21 06:20:15,76b2efbe-a528-4cea-a22b-b6f745361b22,,,,CT03\02210177.JPG,false,,image/jpeg,,false,,cb7eeda1-a26b-463b-a493-78deb7ce273a,,,,,animal,,Cervus elaphus,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3152,,Ciervo rojo
,CT03,Fotos,02250181.JPG,CT03, 2025-02-25 01:02:19,1dd1e9d3-054e-4125-be3c-3ac5dac9b7c6,,,,CT03\02250181.JPG,false,,image/jpeg,,false,,53594a7e-e5ae-43b4-b266-1cc750cd3ff0,,,,,animal,,Felis catus,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3125,,Gato doméstico
,CT03,Fotos,02280217.JPG,CT03, 2025-02-28 04:53:24,68c94827-bb0a-4b41-971b-c8127219611d,,,,CT03\02280217.JPG,false,,image/jpeg,,false,,f550c257-58da-42b7-8ed6-70427958503a,,,,,animal,,Pteroptochos tectus,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.296,,Hued hued
,CT03,Fotos,03020221.JPG,CT03, 2025-03-02 22:18:16,07ce43f4-6496-4b11-8777-124e61563f2c,,,,CT03\03020221.JPG,false,,image/jpeg,,false,,d8b20338-64e2-4426-bc11-03c8ba3ba52a,,,,,animal,,Pteroptochos tectus,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3152,,Hued hued
,CT03,Fotos,03050225.JPG,CT03, 2025-03-05 03:07:52,54c7200b-7dcf-4854-a71d-f099f0825416,,,,CT03\03050225.JPG,false,,image/jpeg,,false,,34be14aa-030a-4bf9-a512-c63209ed1057,,,,,animal,,Leopardus guigna,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3229,,Guiña
,CT03,Fotos,03060237.JPG,CT03, 2025-03-06 03:54:57,83e41983-7430-438b-822b-1981c4efe813,,,,CT03\03060237.JPG,false,,image/jpeg,,false,,0738603e-ed2a-483c-8471-10f7cce1df07,,,,,animal,,Dromiciops gliroides,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3217,,Monito del monte
,CT03,Fotos,03070241.JPG,CT03, 2025-03-07 22:04:51,c95cb7fe-8d1f-4d8f-987e-a316977b64cd,,,,CT03\03070241.JPG,false,,image/jpeg,,false,,1041900f-7218-420c-a28d-c11d022d4e91,,,,,animal,,Xolmis pyrope,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3096,,Diucón
,CT03,Fotos,03100245.JPG,CT03, 2025-03-10 01:52:04,d1a7c440-8694-490e-90f4-454d2dab5d8f,,,,CT03\03100245.JPG,false,,image/jpeg,,false,,ac85f0e6-3dcd-4698-a14a-64579c293a47,,,,,animal,,,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.2691,,No reconocible
,CT03,Fotos,03190273.JPG,CT03, 2025-03-18 23:59:28,691693be-8e7d-4232-a0ee-2c63bfb30227,,,,CT03\03190273.JPG,false,,image/jpeg,,false,,8412778e-f01c-4c82-90f6-fe9066461306,,,,,animal,,Lepus europaeus,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3275,,Liebre
,CT03,Fotos,03200277.JPG,CT03, 2025-03-20 21:56:15,c5f8778e-670a-4658-8b77-3700dff101e9,,,,CT03\03200277.JPG,false,,image/jpeg,,false,,ff3fc81d-e8ca-4a75-bc73-6addc07cfe15,,,,,animal,,Puma concolor,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3348,,Puma
,CT03,Fotos,03210289.JPG,CT03, 2025-03-21 23:15:54,86a62d39-d39f-46c4-8be1-e84bbba824b3,,,,CT03\03210289.JPG,false,,image/jpeg,,false,,3045b8ec-21d5-47e0-987b-df91a11469e2,,,,,animal,,Leopardus guigna,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3208,,Guiña
,CT03,Fotos,03300305.JPG,CT03, 2025-03-30 04:32:44,db5b32b9-c30b-48e5-8f13-ebfc5dd0b8b9,,,,CT03\03300305.JPG,false,,image/jpeg,,false,,c78ed6b3-2d1b-4dde-9be9-11a49250db47,,,,,animal,,Lycalopex culpaeus,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.2984,,Zorro culpeo
,CT03,Fotos,04050309.JPG,CT03, 2025-04-05 23:20:57,c1cb21f3-540d-4e21-90d6-dc0aee257a9c,,,,CT03\04050309.JPG,false,,image/jpeg,,false,,d9dc6b6e-6229-4804-b7ec-f97baddcf5b0,,,,,animal,,Lycalopex culpaeus,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3304,,Zorro culpeo
,CT03,Fotos,04080313.JPG,CT03, 2025-04-08 00:02:17,e0d91753-2ad6-47c1-8073-13e8b23fa8f1,,,,CT03\04080313.JPG,false,,image/jpeg,,false,,5a8319c7-17a7-433a-86ef-aeb1442e6888,,,,,animal,,Felis catus,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3347,,Gato doméstico
,CT03,Fotos,04150316.JPG,CT03, 2025-04-15 21:00:49,bf8beae2-e404-43ce-825b-1b6300430412,,,,CT03\04150316.JPG,false,,image/jpeg,,false,,a8dad609-cb75-46b7-aba4-657b3fdb1370,,,,,animal,,Lycalopex culpaeus,,,,,,,,,,,,,machine,CLIP zero-shot,2026-03-25T15:05:57,0.3147,,Zorro culpeo
